DEN,8,Alaska Airlines,173,20.0,1.0,182.0,8.0,969.0,0.0,460.0
DEN,9,Alaska Airlines,144,9.0,0.0,179.0,0.0,141.0,0.0,243.0
DEN,10,Alaska Airlines,127,13.0,0.0,30.0,12.0,144.0,0.0,450.0
DEN,11,Alaska Airlines,115,18.0,1.0,142.0,0.0,606.0,0.0,233.0
DEN,12,Alaska Airlines,122,15.0,1.0,152.0,33.0,276.0,0.0,751.0
DEN,1,JetBlue Airways,80,23.0,5.0,126.0,13.0,493.0,0.0,885.0
DEN,2,JetBlue Airways,76,36.0,4.0,88.0,33.0,786.0,0.0,1696.0
DEN,3,JetBlue Airways,89,36.0,1.0,173.0,0.0,108.0,0.0,1264.0
DEN,4,JetBlue Airways,86,27.0,1.0,252.0,65.0,460.0,0.0,856.0
DEN,5,JetBlue Airways,87,19.0,1.0,30.0,56.0,501.0,0.0,378.0
DEN,6,JetBlue Airways,93,26.0,1.0,107.0,0.0,288.0,0.0,844.0
DEN,7,JetBlue Airways,93,32.0,1.0,75.0,18.0,188.0,0.0,707.0
DEN,8,JetBlue Airways,98,32.0,0.0,326.0,0.0,155.0,0.0,820.0
DEN,9,JetBlue Airways,91,19.0,0.0,33.0,0.0,217.0,0.0,304.0
DEN,10,JetBlue Airways,87,29.0,0.0,109.0,0.0,99.0,0.0,430.0
DEN,11,JetBlue Airways,80,18.0,2.0,133.0,5.0,207.0,0.0,718.0
DEN,12,JetBlue Airways,85,24.0,0.0,225.0,8.0,238.0,0.0,842.0
DEN,1,Delta Air Lines,558,100.0,6.0,2094.0,260.0,1221.0,0.0,1551.0
DEN,2,Delta Air Lines,518,114.0,12.0,2351.0,445.0,2311.0,0.0,2239.0
DEN,3,Delta Air Lines,685,109.0,5.0,2908.0,60.0,1583.0,0.0,2255.0
DEN,4,Delta Air Lines,645,82.0,1.0,1290.0,54.0,1684.0,0.0,1855.0
DEN,5,Delta Air Lines,648,79.0,1.0,1898.0,78.0,1420.0,0.0,1318.0
DEN,6,Delta Air Lines,663,112.0,0.0,2758.0,239.0,1539.0,0.0,2278.0
DEN,7,Delta Air Lines,697,116.0,0.0,2953.0,68.0,1268.0,0.0,1874.0
DEN,8,Delta Air Lines,701,115.0,0.0,2927.0,120.0,1157.0,0.0,2733.0
DEN,9,Delta Air Lines,669,58.0,0.0,1433.0,15.0,854.0,0.0,788.0
DEN,10,Delta Air Lines,715,54.0,0.0,2666.0,0.0,459.0,0.0,483.0
DEN,11,Delta Air Lines,628,88.0,0.0,1625.0,392.0,2556.0,0.0,1591.0
DEN,12,Delta Air Lines,668,146.0,1.0,3557.0,938.0,2720.0,0.0,3216.0
DEN,1,ExpressJet Airlines,1215,355.0,33.0,8169.0,715.0,6916.0,0.0,6891.0
DEN,2,ExpressJet Airlines,1012,280.0,54.0,5867.0,638.0,4351.0,0.0,5143.0
DEN,3,ExpressJet Airlines,1325,176.0,16.0,3382.0,153.0,4430.0,0.0,3526.0
DEN,4,ExpressJet Airlines,878,134.0,8.0,2037.0,463.0,3419.0,0.0,4007.0
DEN,5,ExpressJet Airlines,640,103.0,13.0,1914.0,252.0,1657.0,0.0,3789.0
DEN,6,ExpressJet Airlines,424,115.0,12.0,2168.0,464.0,1452.0,0.0,3310.0
DEN,7,ExpressJet Airlines,13,4.0,2.0,254.0,0.0,0.0,0.0,0.0
DEN,1,Frontier Airlines,1943,426.0,10.0,5510.0,189.0,12007.0,0.0,11825.0
DEN,2,Frontier Airlines,1612,392.0,6.0,4867.0,175.0,14307.0,0.0,11970.0
DEN,3,Frontier Airlines,1902,440.0,3.0,4778.0,193.0,10342.0,0.0,8900.0
DEN,4,Frontier Airlines,1973,395.0,1.0,4851.0,343.0,12358.0,0.0,6017.0
DEN,5,Frontier Airlines,1956,310.0,1.0,5131.0,275.0,10016.0,0.0,6463.0
DEN,6,Frontier Airlines,1934,425.0,2.0,6202.0,484.0,12313.0,0.0,10160.0
DEN,7,Frontier Airlines,1968,408.0,2.0,5466.0,495.0,10260.0,0.0,6547.0
DEN,8,Frontier Airlines,1993,277.0,2.0,4729.0,158.0,8132.0,0.0,5091.0
DEN,9,Frontier Airlines,1972,162.0,0.0,2508.0,64.0,3718.0,0.0,2187.0
DEN,10,Frontier Airlines,2080,235.0,1.0,3714.0,15.0,3434.0,0.0,3444.0
DEN,11,Frontier Airlines,1920,438.0,6.0,6537.0,322.0,13955.0,0.0,7550.0
DEN,12,Frontier Airlines,2002,551.0,18.0,10438.0,1322.0,13436.0,0.0,13779.0
DEN,1,Spirit Airlines,273,78.0,0.0,235.0,12.0,4224.0,0.0,1308.0
DEN,2,Spirit Airlines,251,71.0,14.0,670.0,51.0,3052.0,0.0,1559.0
DEN,3,Spirit Airlines,310,67.0,4.0,673.0,121.0,2392.0,0.0,2410.0
DEN,4,Spirit Airlines,345,65.0,5.0,492.0,19.0,2448.0,0.0,1723.0
DEN,5,Spirit Airlines,403,132.0,11.0,1511.0,216.0,3317.0,0.0,4091.0
DEN,6,Spirit Airlines,390,154.0,18.0,1264.0,100.0,3231.0,9.0,8152.0
DEN,7,Spirit Airlines,403,103.0,6.0,1156.0,130.0,1984.0,0.0,3118.0
DEN,8,Spirit Airlines,392,118.0,5.0,868.0,54.0,4232.0,0.0,2972.0
DEN,9,Spirit Airlines,320,38.0,0.0,201.0,107.0,610.0,0.0,872.0
DEN,10,Spirit Airlines,317,47.0,3.0,532.0,0.0,3474.0,0.0,283.0
DEN,11,Spirit Airlines,300,63.0,4.0,399.0,54.0,2973.0,0.0,1559.0
DEN,12,Spirit Airlines,304,79.0,10.0,1296.0,360.0,1642.0,74.0,1356.0
DEN,1,SkyWest Airlines,3625,1242.0,120.0,29267.0,2496.0,14281.0,8.0,33747.0
DEN,2,SkyWest Airlines,3510,1079.0,113.0,19463.0,3897.0,14296.0,44.0,28569.0
DEN,3,SkyWest Airlines,3950,695.0,40.0,10504.0,2695.0,6891.0,58.0,15923.0
DEN,4,SkyWest Airlines,3882,683.0,62.0,13133.0,2017.0,8896.0,69.0,20259.0
DEN,5,SkyWest Airlines,4131,723.0,36.0,14581.0,1979.0,5711.0,2.0,15250.0
DEN,6,SkyWest Airlines,4227,978.0,58.0,19057.0,3557.0,7592.0,0.0,27515.0
DEN,7,SkyWest Airlines,4675,1094.0,45.0,21572.0,3944.0,7166.0,0.0,27853.0
DEN,8,SkyWest Airlines,4613,858.0,31.0,18754.0,999.0,5290.0,160.0,17897.0
DEN,9,SkyWest Airlines,4126,515.0,15.0,13858.0,337.0,3515.0,0.0,8709.0
DEN,10,SkyWest Airlines,4028,555.0,15.0,10249.0,475.0,3472.0,28.0,11346.0
DEN,11,SkyWest Airlines,3821,713.0,75.0,14403.0,1667.0,12817.0,13.0,20726.0
DEN,12,SkyWest Airlines,4073,934.0,130.0,17561.0,2955.0,12725.0,101.0,26561.0
DEN,1,United Airlines,3761,1291.0,59.0,25389.0,2993.0,11940.0,0.0,17484.0
DEN,2,United Airlines,3575,1168.0,64.0,19374.0,2247.0,12175.0,0.0,17219.0
DEN,3,United Airlines,4174,1008.0,26.0,13551.0,2987.0,9533.0,0.0,17186.0
DEN,4,United Airlines,3741,948.0,21.0,15760.0,1930.0,10297.0,0.0,22347.0
DEN,5,United Airlines,4105,1004.0,19.0,12568.0,1989.0,11327.0,0.0,18124.0
DEN,6,United Airlines,4507,1677.0,73.0,27118.0,4797.0,13907.0,0.0,48289.0
DEN,7,United Airlines,4549,1376.0,40.0,22255.0,3867.0,10009.0,0.0,36332.0
DEN,8,United Airlines,4548,991.0,25.0,15594.0,1723.0,9836.0,0.0,23543.0
DEN,9,United Airlines,4212,562.0,4.0,10590.0,292.0,6084.0,0.0,11098.0
DEN,10,United Airlines,4722,780.0,5.0,10505.0,169.0,5460.0,0.0,16479.0
DEN,11,United Airlines,4424,828.0,47.0,15300.0,1117.0,14387.0,0.0,19112.0
DEN,12,United Airlines,4622,1161.0,83.0,23664.0,4954.0,18995.0,0.0,34922.0
DEN,1,US Airways,378,47.0,9.0,1225.0,3.0,1484.0,0.0,688.0
DEN,2,US Airways,332,59.0,7.0,1252.0,69.0,1199.0,31.0,2018.0
DEN,3,US Airways,412,49.0,4.0,613.0,0.0,787.0,0.0,836.0
DEN,4,US Airways,363,37.0,1.0,1120.0,0.0,658.0,0.0,396.0
DEN,5,US Airways,405,36.0,2.0,880.0,109.0,825.0,0.0,614.0
DEN,6,US Airways,439,68.0,1.0,2947.0,0.0,684.0,0.0,2157.0
DEN,1,Southwest Airlines,4653,1318.0,30.0,21949.0,1098.0,6532.0,104.0,26379.0
DEN,2,Southwest Airlines,4202,1109.0,108.0,15800.0,1300.0,7070.0,0.0,23052.0
DEN,3,Southwest Airlines,5122,1023.0,38.0,14912.0,1527.0,4993.0,0.0,16517.0
DEN,4,Southwest Airlines,5007,1010.0,28.0,15595.0,1459.0,7870.0,0.0,21296.0
DEN,5,Southwest Airlines,5124,1209.0,13.0,14503.0,3463.0,7390.0,31.0,25446.0
DEN,6,Southwest Airlines,5342,1719.0,41.0,25252.0,3928.0,9018.0,0.0,48656.0
DEN,7,Southwest Airlines,5545,1702.0,17.0,28445.0,2612.0,8974.0,29.0,41237.0
DEN,8,Southwest Airlines,5390,1212.0,10.0,17167.0,2243.0,8382.0,60.0,27480.0
DEN,9,Southwest Airlines,5034,669.0,2.0,9187.0,1117.0,4163.0,0.0,11043.0
DEN,10,Southwest Airlines,5250,845.0,2.0,9254.0,1141.0,3980.0,0.0,12582.0
DEN,11,Southwest Airlines,5074,1011.0,78.0,12565.0,1609.0,11306.0,11.0,20871.0
DEN,12,Southwest Airlines,5275,1438.0,127.0,20923.0,3395.0,11180.0,59.0,32394.0
DFW,1,American Airlines,12455,2970.0,196.0,63828.0,2439.0,20223.0,218.0,61010.0
DFW,2,American Airlines,11199,2010.0,897.0,43391.0,17918.0,40713.0,128.0,32307.0
DFW,3,American Airlines,12714,3121.0,491.0,72340.0,2922.0,21410.0,248.0,51348.0
DFW,4,American Airlines,12104,3042.0,105.0,46462.0,27406.0,22859.0,236.0,73736.0
DFW,5,American Airlines,12120,3040.0,373.0,52823.0,37792.0,34220.0,23.0,65589.0
DFW,6,American Airlines,12142,3220.0,118.0,61336.0,10191.0,24882.0,103.0,72602.0
DFW,7,American Airlines,13163,2693.0,38.0,49798.0,1737.0,19794.0,38.0,49235.0
DFW,8,American Airlines,12862,2587.0,56.0,51568.0,428.0,19046.0,3.0,41659.0
DFW,9,American Airlines,11889,1681.0,23.0,35867.0,802.0,11732.0,10.0,23068.0
DFW,10,American Airlines,12288,1806.0,221.0,37434.0,19991.0,18800.0,69.0,39090.0
DFW,11,American Airlines,11558,2411.0,90.0,43663.0,12593.0,25865.0,197.0,47981.0
DFW,12,American Airlines,12064,2296.0,375.0,51412.0,16855.0,26596.0,215.0,39887.0
DFW,1,Alaska Airlines,106,13.0,1.0,48.0,0.0,37.0,0.0,207.0
DFW,2,Alaska Airlines,96,10.0,0.0,26.0,5.0,61.0,0.0,97.0
DFW,3,Alaska Airlines,120,9.0,0.0,59.0,0.0,14.0,40.0,35.0
DFW,4,Alaska Airlines,120,16.0,1.0,513.0,71.0,156.0,0.0,139.0
DFW,5,Alaska Airlines,123,26.0,0.0,68.0,124.0,272.0,2.0,674.0
DFW,6,Alaska Airlines,144,13.0,0.0,294.0,0.0,219.0,0.0,446.0
DFW,7,Alaska Airlines,155,13.0,0.0,350.0,41.0,116.0,0.0,252.0
DFW,8,Alaska Airlines,155,14.0,0.0,376.0,0.0,323.0,0.0,333.0
DFW,9,Alaska Airlines,132,4.0,0.0,9.0,0.0,198.0,0.0,135.0
DFW,10,Alaska Airlines,134,11.0,0.0,68.0,33.0,445.0,0.0,294.0
DFW,11,Alaska Airlines,89,20.0,0.0,316.0,0.0,148.0,0.0,212.0
DFW,12,Alaska Airlines,108,21.0,1.0,123.0,0.0,124.0,0.0,338.0
DFW,1,JetBlue Airways,50,13.0,5.0,67.0,18.0,19.0,0.0,351.0
DFW,2,JetBlue Airways,50,15.0,10.0,1041.0,12.0,37.0,0.0,531.0
DFW,3,JetBlue Airways,57,24.0,0.0,356.0,13.0,141.0,0.0,505.0
DFW,4,JetBlue Airways,56,13.0,2.0,43.0,35.0,239.0,0.0,155.0
DFW,5,JetBlue Airways,57,23.0,0.0,139.0,28.0,149.0,0.0,555.0
DFW,6,JetBlue Airways,56,21.0,0.0,375.0,0.0,189.0,0.0,499.0
DFW,7,JetBlue Airways,58,8.0,0.0,44.0,31.0,60.0,0.0,174.0
DFW,8,JetBlue Airways,57,14.0,0.0,175.0,0.0,183.0,0.0,345.0
DFW,9,JetBlue Airways,56,3.0,0.0,6.0,0.0,60.0,0.0,23.0
DFW,10,JetBlue Airways,57,12.0,0.0,466.0,32.0,68.0,0.0,224.0
DFW,11,JetBlue Airways,55,13.0,0.0,96.0,18.0,136.0,0.0,208.0
DFW,12,JetBlue Airways,46,13.0,0.0,821.0,17.0,57.0,0.0,452.0
DFW,1,Delta Air Lines,406,52.0,0.0,1555.0,18.0,353.0,0.0,965.0
DFW,2,Delta Air Lines,415,96.0,7.0,2501.0,1407.0,1457.0,0.0,1718.0
DFW,3,Delta Air Lines,455,84.0,0.0,1408.0,694.0,287.0,0.0,1569.0
DFW,4,Delta Air Lines,441,93.0,1.0,1542.0,389.0,506.0,0.0,1556.0
DFW,5,Delta Air Lines,472,83.0,1.0,2748.0,1673.0,1506.0,0.0,2962.0
DFW,6,Delta Air Lines,517,82.0,2.0,2055.0,354.0,880.0,0.0,2456.0
DFW,7,Delta Air Lines,539,60.0,1.0,2299.0,5.0,580.0,0.0,1311.0
DFW,8,Delta Air Lines,527,56.0,1.0,3526.0,0.0,457.0,0.0,1075.0
DFW,9,Delta Air Lines,494,39.0,0.0,956.0,45.0,209.0,0.0,465.0
DFW,10,Delta Air Lines,465,46.0,0.0,1414.0,171.0,635.0,0.0,1294.0
DFW,11,Delta Air Lines,403,48.0,0.0,1623.0,166.0,470.0,0.0,943.0
DFW,12,Delta Air Lines,426,76.0,2.0,2273.0,2504.0,947.0,0.0,3610.0
DFW,1,ExpressJet Airlines,1370,328.0,43.0,10393.0,0.0,2765.0,0.0,9270.0
DFW,2,ExpressJet Airlines,1220,249.0,141.0,7575.0,65.0,5203.0,0.0,6426.0
